name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
houston,2024-06-01,31.1,23.2,27,37.7,23.2,29.5,23.3,80.9,0.502,100,8.33,rain,0,0,58.6,19.6,132,1013.3,67.8,15.1,125.8,10.8,8,100,2024-06-01T06:21:23,2024-06-01T20:17:51,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-02,33,25.1,28.3,38.3,25.1,31.7,25,83.8,0.217,100,4.17,rain,0,0,46.4,33.4,138.9,1012.3,79.6,13.6,132.1,11.5,9,100,2024-06-02T06:21:11,2024-06-02T20:18:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-03,31.2,26.1,28.6,36.8,26.1,32.7,24.8,80.9,0,0,0,,0,0,49.8,44.1,153.3,1008.8,81.8,15.1,161.7,14,9,100,2024-06-03T06:21:01,2024-06-03T20:18:51,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-04,32.1,27.1,29,39.4,30.9,34.6,25.3,81.3,0,0,0,,0,0,49.3,35.7,153.1,1006.5,85.5,15.1,132.3,11.3,8,100,2024-06-04T06:20:52,2024-06-04T20:19:20,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-05,29,21.1,26.2,33.9,21.1,28.5,22.5,81.4,1.5,100,16.67,rain,0,0,61.5,36.3,131.8,1007.9,68.2,14.5,87.3,7.5,7,100,2024-06-05T06:20:45,2024-06-05T20:19:48,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-06,34.9,24.8,29.6,36.2,24.8,30.3,19.3,57.1,0,0,0,,0,0,24.1,21.4,39.7,1010.2,28.3,16,230.6,20,9,30,2024-06-06T06:20:39,2024-06-06T20:20:16,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-07,35,25.8,30.1,37.8,25.8,32.5,21.9,64,0,0,0,,0,0,25.9,22.9,136.9,1012.6,6.5,16,224.5,19.4,8,30,2024-06-07T06:20:34,2024-06-07T20:20:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-08,33.1,25.9,29.2,36.3,25.9,31.9,22.6,69.5,0,0,0,,0,0,40.2,27.4,153.7,1012.4,4.3,15.9,229.8,19.8,9,30,2024-06-08T06:20:31,2024-06-08T20:21:09,0.07,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-09,31.9,25.9,28.7,35.9,25.9,31.9,23.5,74.3,0,0,0,,0,0,42.5,28,154.3,1010.9,58.2,16,123.2,10.6,9,60,2024-06-09T06:20:29,2024-06-09T20:21:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-10,34,24.1,28.8,38.3,24.1,31.4,23.1,73.4,2.056,100,20.83,rain,0,0,66.6,38.6,124.7,1009.8,51.4,15.5,118.8,10.5,8,30,2024-06-10T06:20:28,2024-06-10T20:21:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-11,33.9,24.1,27.8,37,24.1,29.7,22.8,76,2.191,100,16.67,rain,0,0,68.4,26.3,73.3,1010.9,60.2,15.9,128.3,11.1,9,30,2024-06-11T06:20:29,2024-06-11T20:22:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-12,32.1,25,27.1,35.7,25,28.3,22.8,78.5,0.489,100,12.5,rain,0,0,24.1,22.1,102.3,1012.7,55.8,15.8,124.2,10.9,9,30,2024-06-12T06:20:31,2024-06-12T20:22:43,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-13,33,25.9,29.1,38.1,25.9,32.1,23.4,72.5,0.03,100,4.17,rain,0,0,29.5,21.4,104.3,1012.6,69.5,14.8,175.4,15,9,30,2024-06-13T06:20:34,2024-06-13T20:23:04,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-14,34.9,26.9,30.2,36.4,29.8,33,21.7,63.5,0,0,0,,0,0,24.1,19.3,110.9,1012.9,44.4,15.7,212,18.5,9,30,2024-06-14T06:20:39,2024-06-14T20:23:24,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-15,33.2,26.8,29.6,36.3,28.9,32.5,21.9,64.5,0,0,0,,0,0,37.6,33,138.7,1012.5,29,16,197.1,17.1,10,30,2024-06-15T06:20:45,2024-06-15T20:23:43,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-16,34,25.9,29.6,38.5,25.9,32.8,22.4,66.4,0,0,0,,0,0,44.4,32.5,133.7,1011,43.7,16,149,12.7,9,75,2024-06-16T06:20:52,2024-06-16T20:24:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-17,31.3,26.1,28.6,36.8,26.1,32.3,23.5,74.8,0.08,100,8.33,rain,0,0,70.4,40.7,130.5,1010.4,58.4,16,193.6,16.6,9,75,2024-06-17T06:21:01,2024-06-17T20:24:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-18,31.2,23.3,27.7,35.8,23.3,30.2,22.4,73.5,0.579,100,12.5,rain,0,0,63,43.9,115.2,1010.2,65,15.6,144.3,12.3,9,30,2024-06-18T06:21:10,2024-06-18T20:24:34,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-19,26.3,24.2,25.5,26.3,24.2,25.5,24.4,93.8,3.887,100,75,rain,0,0,52,30.5,85.8,1012.1,95.1,13.3,25.2,2.2,1,30,2024-06-19T06:21:21,2024-06-19T20:24:49,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-20,31.2,25.2,28,36.8,25.2,30.7,24.3,81.6,0.08,100,8.33,rain,0,0,56.4,46.6,102.6,1016.7,81.7,15.6,180.3,15.7,10,30,2024-06-20T06:21:33,2024-06-20T20:25:02,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-21,32.1,25.1,28.4,36.1,25.1,31.5,23.6,76.5,0.125,100,8.33,rain,0,0,43.9,30.5,107.7,1018.3,49.4,15.9,149.3,12.7,9,30,2024-06-21T06:21:46,2024-06-21T20:25:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-22,32.2,26.1,29.2,35.2,26.1,31.8,22.4,69,0,0,0,,0,0,35.3,23.6,119.7,1016.6,33.4,16,209.7,18,9,30,2024-06-22T06:22:01,2024-06-22T20:25:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-23,33.1,26,29.3,38.2,26,32.5,23.3,71.1,0,0,0,,0,0,33.5,21.7,122.1,1014,40.8,15.9,195.4,16.8,10,30,2024-06-23T06:22:16,2024-06-23T20:25:35,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-24,33.1,27,29.8,39.4,30.6,34.7,24.4,73.9,0,0,0,,0,0,40.7,28.6,142,1013.3,32.1,16,180.5,15.6,10,60,2024-06-24T06:22:32,2024-06-24T20:25:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-25,33.2,27,29.6,39.5,30.7,34.5,24.6,76.2,0,0,0,,0,0,38.9,30.4,160.7,1013.3,31.9,16,246.5,21.3,10,60,2024-06-25T06:22:50,2024-06-25T20:25:51,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-26,34.1,27,29.4,40.9,30.7,34.8,25,78.6,0.159,100,8.33,rain,0,0,42.5,30.4,192.7,1012,44.7,15.9,160,13.7,9,75,2024-06-26T06:23:09,2024-06-26T20:25:57,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-27,35.1,27,30.4,40.7,30.6,35.2,24.2,71.4,0,0,0,,0,0,29.5,16.7,226.6,1010.2,39.7,16,113.1,10,8,60,2024-06-27T06:23:28,2024-06-27T20:26:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-06-28,33.3,28,30.2,39.7,33.5,36,24.9,74.4,0,0,0,,0,0,45.5,27.4,190.9,1009.8,45.4,15.8,156.5,13.4,9,60,2024-06-28T06:23:49,2024-06-28T20:26:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-29,35,28,30.5,41,33,36.5,25.1,74.3,0.05,100,4.17,rain,0,0,42.5,30.8,161.5,1014.8,46.7,15.8,194.4,16.8,9,75,2024-06-29T06:24:10,2024-06-29T20:26:06,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-06-30,34.9,27.1,30.5,39.7,30.9,35.6,24.2,70.8,0.03,100,4.17,rain,0,0,33.5,22.9,150,1019.2,45.4,15.8,116.5,9.9,9,60,2024-06-30T06:24:32,2024-06-30T20:26:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-01,36.1,27,30.7,40,30.6,35.2,23.6,69.2,0.06,100,8.33,rain,0,0,27.7,22,199.1,1016.6,41,15.3,132.4,11.4,8,60,2024-07-01T06:24:56,2024-07-01T20:26:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-02,36,27.1,31,41.1,30.8,35.5,23.4,66.3,0,0,0,,0,0,31.7,26.8,184.2,1014.1,40.5,15.8,158.8,13.6,8,60,2024-07-02T06:25:20,2024-07-02T20:26:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-03,34,27,30.2,38.3,30.2,34.2,23,67,0,0,0,,0,0,40.7,26.7,178.1,1014.6,21.8,16,114.2,9.8,5,60,2024-07-03T06:25:44,2024-07-03T20:26:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-04,35.2,27.1,30.7,40.8,30.7,35.4,23.7,68.1,0,0,0,,0,0,40.7,28.4,192.8,1013.6,41.1,16,90.4,7.7,5,60,2024-07-04T06:26:10,2024-07-04T20:25:55,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-07-05,35.2,27,30.6,37.9,30,34.2,22.6,65.2,0,0,0,,0,0,25.9,24.9,223.7,1012.9,38.3,16,115.6,10,7,60,2024-07-05T06:26:36,2024-07-05T20:25:48,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-06,35.1,23.2,28.2,40.9,23.2,31.1,23.7,78.2,2.273,100,20.83,rain,0,0,42.5,21.8,300.8,1013.2,66.9,15.2,51.4,4.6,6,60,2024-07-06T06:27:04,2024-07-06T20:25:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-07,30.2,25.2,26.6,37.8,25.2,28,24.8,89.6,1.533,100,45.83,rain,0,0,55.4,37.7,72.4,1010.5,71.7,13.8,53.3,4.7,3,30,2024-07-07T06:27:31,2024-07-07T20:25:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-08,29.2,23,25.6,32.4,23,26.4,23.3,87.9,15.686,100,70.83,rain,0,0,133.4,85.5,147.2,1003.5,85.6,10.8,56.8,4.9,8,30,2024-07-08T06:28:00,2024-07-08T20:25:20,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-07-09,35.6,25,29.5,39.1,25,32.5,23.2,71.7,0,0,0,,0,0,25.9,15.7,331.1,1013.3,51.2,15.9,106,9.2,9,75,2024-07-09T06:28:29,2024-07-09T20:25:07,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,E6288,KIAH,72244012918,72243012960"
houston,2024-07-10,33.5,25.6,29.3,38.9,25.6,31.9,22.3,67.2,0.203,100,4.17,rain,0,0,35.3,22.9,72.3,1015.3,41.6,15.9,59.1,5.1,8,60,2024-07-10T06:28:59,2024-07-10T20:24:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,E6288,KIAH,72244012918,72243012960"
houston,2024-07-11,32.5,26,27.9,38,26,30.9,24,79.8,2.269,100,12.5,rain,0,0,44.6,19.9,114.2,1016.3,59.7,14.3,29.6,2.5,2,60,2024-07-11T06:29:29,2024-07-11T20:24:38,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,E6288,KIAH,72244012918,72243012960"
houston,2024-07-12,31,24.3,27,36.8,24.3,29.2,23.9,83.7,7.449,100,29.17,rain,0,0,19.4,18.7,39.5,1018.2,69.4,13.7,22.5,2,1,60,2024-07-12T06:30:00,2024-07-12T20:24:22,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,E6288,KIAH,72244012918,72243012960"
houston,2024-07-13,32.2,24.5,27.1,37.6,24.5,28.8,23.5,81.3,8.874,100,37.5,rain,0,0,35.3,20.2,148.3,1021,88.3,14.9,43.8,3.8,3,60,2024-07-13T06:30:31,2024-07-13T20:24:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,E6288,KIAH,72244012918,72243012960,D0326"
houston,2024-07-14,33.7,24.6,28.8,39.6,24.6,32.3,23.8,75.5,0,0,0,,0,0,28.4,21,191.2,1019.9,76.9,16,94.2,8.1,6,75,2024-07-14T06:31:03,2024-07-14T20:23:44,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-15,33.5,26.5,29.7,38.5,26.5,33.8,23.8,72.3,0,0,0,,0,0,24.8,20.5,195.6,1017,73.5,16,218.4,18.9,9,75,2024-07-15T06:31:35,2024-07-15T20:23:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-16,34.4,24.4,29.8,42.8,24.4,33.9,23.7,71.6,0,0,0,,0,0,25.6,22.9,179.5,1015,37.7,15.6,167.6,14.4,7,75,2024-07-16T06:32:07,2024-07-16T20:23:01,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-17,34,26.5,28.8,39.1,26.5,32.5,23.4,73.1,0,0,0,,0,0,59,34,182.5,1015.4,56.4,16,97.8,8.5,9,75,2024-07-17T06:32:40,2024-07-17T20:22:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-18,31.7,24.5,27.9,35.5,24.5,30.4,23,75.9,1.307,100,12.5,rain,0,0,51.8,15.3,261.8,1016.1,71,15.8,111,9.4,8,60,2024-07-18T06:33:14,2024-07-18T20:22:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-19,33,25.4,28.7,37.6,25.4,31.2,23.1,72.7,0,0,0,,0,0,37.1,17.2,299.5,1015.5,77.6,16,157.3,13.5,8,60,2024-07-19T06:33:47,2024-07-19T20:21:45,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-20,34.6,24.8,29.1,37.4,24.8,31.5,22.5,69.8,0,0,0,,0,0,19.8,18.1,134.4,1016.1,77.3,16,178.2,15.2,10,60,2024-07-20T06:34:21,2024-07-20T20:21:17,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-21,34.6,25.8,28.9,39.3,25.8,32.4,23.6,73.9,0,0,0,,0,0,42.5,28.7,177.6,1015.5,70.5,16,184.8,16.1,9,60,2024-07-21T06:34:55,2024-07-21T20:20:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-22,31.7,25.1,27.7,37.3,25.1,30,23.2,76.8,4.582,100,20.83,rain,0,0,50,23,193.8,1015.3,78.7,15.8,113.1,9.6,8,60,2024-07-22T06:35:30,2024-07-22T20:20:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-23,30,24.6,26.6,34.3,24.6,28,23.4,82.6,5.006,100,16.67,rain,0,0,42.2,24.8,137.3,1016.5,83.8,15.7,113.8,9.9,10,30,2024-07-23T06:36:05,2024-07-23T20:19:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-24,28.4,23.9,26.4,32.2,23.9,27.8,23.5,84.2,12.538,100,25,rain,0,0,24.5,56.4,161.9,1018.4,90.7,15.1,92.8,8.1,4,30,2024-07-24T06:36:39,2024-07-24T20:19:11,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-25,25.7,22.9,24.2,25.7,22.9,24.2,22.5,90.4,29.359,100,70.83,rain,0,0,36.4,18.4,135,1019.3,97.6,11,29.5,2.5,1,30,2024-07-25T06:37:14,2024-07-25T20:18:36,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,KIAH,72244012918,72243012960,D0326"
houston,2024-07-26,26.9,23.3,25,29.3,23.3,25.1,22.6,87.1,14.444,100,37.5,rain,0,0,31.7,19.1,127.1,1016.2,83.7,14.4,41.2,3.5,2,30,2024-07-26T06:37:50,2024-07-26T20:18:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960,D0326"
houston,2024-07-27,27.2,24.1,25.2,29.9,24.1,25.5,23.3,89,1.296,100,33.33,rain,0,0,29.5,23.1,123.2,1014.8,82.5,14.2,54.9,4.8,3,30,2024-07-27T06:38:25,2024-07-27T20:17:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-28,31,25.1,27.2,37.6,25.1,30.4,25.4,90.4,0.989,100,33.33,rain,0,0,37.1,22.4,152.4,1016.1,69.4,15,63.5,5.6,3,75,2024-07-28T06:39:00,2024-07-28T20:16:44,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-07-29,33.1,27,29.5,39.5,31.2,34.8,25.2,79.5,0,0,0,,0,0,38.4,26.9,162,1016.4,62.4,15.6,233.4,20.2,9,75,2024-07-29T06:39:36,2024-07-29T20:16:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-07-30,34,26.5,29.7,38.2,26.5,34.4,24.5,75.6,0,0,0,,0,0,37.1,25.1,171.5,1015.8,39.9,15.7,162.4,14.1,8,75,2024-07-30T06:40:11,2024-07-30T20:15:22,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-07-31,34.1,27,29.7,39.4,30.6,34.5,24.5,75.5,0,0,0,,0,0,44.6,30.6,167.2,1016.4,49.5,14.3,203.5,17.5,8,60,2024-07-31T06:40:47,2024-07-31T20:14:39,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-01,35,26.8,29.9,40.9,30.1,34.6,24.2,73.4,0,0,0,,0,0,42.5,28.4,152.8,1018.6,41.4,15.5,187.8,16.1,9,75,2024-08-01T06:41:22,2024-08-01T20:13:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-02,36.1,27,30.6,42.1,31.1,35.8,24.5,73.1,0,0,0,,0,0,37.1,25,212.8,1018,42,15.9,100.5,8.7,9,100,2024-08-02T06:41:58,2024-08-02T20:13:11,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-03,37,27,31.1,40.7,30.7,36,23.9,69,0,0,0,,0,0,37.1,22.7,242.2,1014.3,51.1,16,92.6,7.9,8,100,2024-08-03T06:42:33,2024-08-03T20:12:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918"
houston,2024-08-04,35.1,25.1,30.1,39.8,25.1,33.8,22.8,67,0.261,100,4.17,rain,0,0,35.3,24.6,129.2,1013,43,15.9,75.8,6.5,7,60,2024-08-04T06:43:09,2024-08-04T20:11:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
houston,2024-08-05,35,27.1,30.9,37.4,30.3,34.5,22.5,62.9,0,0,0,,0,0,24.1,22.5,162,1015,49,16,63,5.2,8,60,2024-08-05T06:43:44,2024-08-05T20:10:48,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918"
houston,2024-08-06,35.9,27,31,39,30,35.2,23,64.3,0,0,0,,0,0,22.3,24.7,242.4,1015.4,41.1,15.9,39.5,3.3,2,60,2024-08-06T06:44:20,2024-08-06T20:09:59,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918"
houston,2024-08-07,36.1,27,31.1,40.7,30.5,35.6,23.4,66.4,0,0,0,,0,0,40.7,26.1,244,1011.6,55.8,16,96.5,8.2,8,75,2024-08-07T06:44:55,2024-08-07T20:09:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918"
houston,2024-08-08,36.9,27,31.4,40.2,30.6,35.8,23.1,63.8,0,0,0,,0,0,31.7,22.9,206.8,1010.1,47.1,16,100.6,8.5,8,75,2024-08-08T06:45:30,2024-08-08T20:08:16,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-09,36.1,28,31.4,42.2,32,36.6,23.8,65.6,0,0,0,,0,0,33.5,17.1,351.9,1014,46.8,16,199,17.2,8,75,2024-08-09T06:46:06,2024-08-09T20:07:23,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-10,34.2,27.2,30.9,37.5,30,34.3,22,60.5,0,0,0,,0,0,29.5,20.5,60.2,1017.6,44,15.9,97.1,8.3,9,75,2024-08-10T06:46:41,2024-08-10T20:06:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-11,35,27,30.8,38.8,29.3,34.6,22.4,62,0,0,0,,0,0,38.9,27.1,123.1,1016.9,23.7,16,78.2,6.7,7,60,2024-08-11T06:47:16,2024-08-11T20:05:34,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-12,36.9,27,30.8,43.3,30.5,35.7,23.9,68.8,0,0,0,,0,0,40,30.1,158.6,1015.7,21.5,16,148.9,12.9,9,100,2024-08-12T06:47:51,2024-08-12T20:04:38,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-13,34.9,27.9,30.6,40.2,33.3,36.2,24.6,71.8,0.081,100,8.33,rain,0,0,55.4,25.9,172.2,1016.4,36.4,15.9,111.9,9.7,8,75,2024-08-13T06:48:25,2024-08-13T20:03:41,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-14,35,27.9,30.6,39.7,32.4,35.6,24,69.2,0.231,100,8.33,rain,0,0,40.7,21.9,155.8,1015.8,45.2,15.8,152.1,13.1,10,75,2024-08-14T06:49:00,2024-08-14T20:02:44,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
